,Unnamed: 0,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,season_type,time,SCOREMARGIN,homeTeam,defender_id,defender_name,defender_x_loc,defender_y_loc,defender_distance
69,84,Shot Chart Detail,21500069,5,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,25,1,1,20151104,GSW,LAC,Regular,0021500069:1:11:17,1,1.0,202362.0,Lance Stephenson,47.54668,42.80727,17.8164489038669
70,85,Shot Chart Detail,21500069,164,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,38,36,1,1,20151104,GSW,LAC,Regular,0021500069:2:9:42,13,1.0,203085.0,Austin Rivers,22.80959,22.18071,20.679593838187444
71,86,Shot Chart Detail,21500069,195,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,29,10,1,1,20151104,GSW,LAC,Regular,0021500069:2:7:56,17,1.0,101108.0,Chris Paul,25.534,10.59855,3.8787634991063844
72,87,Shot Chart Detail,21500069,206,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,11,23,1,0,20151104,GSW,LAC,Regular,0021500069:2:6:57,15,1.0,201599.0,DeAndre Jordan,11.78554,23.38988,0.0
73,88,Shot Chart Detail,21500069,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,4,51,1,0,20151104,GSW,LAC,Regular,0021500069:2:5:57,13,1.0,101108.0,Chris Paul,6.55336,37.02732,14.728505362639478
74,89,Shot Chart Detail,21500069,248,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,8,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,30,14,1,1,20151104,GSW,LAC,Regular,0021500069:2:2:08,7,1.0,201933.0,Blake Griffin,28.57833,20.45556,6.795980492143865
75,90,Shot Chart Detail,21500069,289,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,39,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,73,30,1,0,20151104,GSW,LAC,Regular,0021500069:3:10:39,6,1.0,200755.0,JJ Redick,68.78796,33.46078,5.400970563935705
76,91,Shot Chart Detail,21500069,316,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,53,37,1,0,20151104,GSW,LAC,Regular,0021500069:3:7:49,7,1.0,201933.0,Blake Griffin,60.44201,40.14808,7.827548192710154
77,92,Shot Chart Detail,21500069,331,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,77,19,1,0,20151104,GSW,LAC,Regular,0021500069:3:6:56,7,1.0,203085.0,Austin Rivers,76.58992,21.53441,1.9765027207165677
78,93,Shot Chart Detail,21500069,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,58,10,1,0,20151104,GSW,LAC,Regular,0021500069:3:3:38,4,1.0,203085.0,Austin Rivers,69.41233,18.45163,13.4390910555811
79,94,Shot Chart Detail,21500069,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,72,24,1,0,20151104,GSW,LAC,Regular,0021500069:3:3:00,4,1.0,201599.0,DeAndre Jordan,76.26715,18.21972,7.3728003338351735
80,95,Shot Chart Detail,21500069,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,69,47,1,0,20151104,GSW,LAC,Regular,0021500069:3:2:35,2,1.0,202362.0,Lance Stephenson,60.57232,42.6153,10.106027112461165
81,96,Shot Chart Detail,21500069,472,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,63,10,1,1,20151104,GSW,LAC,Regular,0021500069:4:5:32,1,1.0,201599.0,DeAndre Jordan,63.79072,10.18881,0.3042679044855066
82,97,Shot Chart Detail,21500069,478,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,66,30,1,1,20151104,GSW,LAC,Regular,0021500069:4:4:56,4,1.0,101108.0,Chris Paul,70.65035,28.60855,4.716367257307259
83,98,Shot Chart Detail,21500069,495,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,34,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,84,41,1,0,20151104,GSW,LAC,Regular,0021500069:4:3:34,2,1.0,200755.0,JJ Redick,79.91937,43.13267,4.735483593689239
84,99,Shot Chart Detail,21500069,508,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,85,3,1,1,20151104,GSW,LAC,Regular,0021500069:4:2:36,2,1.0,201599.0,DeAndre Jordan,87.08484,4.39317,2.330138673341141
85,100,Shot Chart Detail,21500069,523,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,8,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,61,19,1,1,20151104,GSW,LAC,Regular,0021500069:4:1:08,2,1.0,201599.0,DeAndre Jordan,66.84703,19.71812,5.230967881730882
86,101,Shot Chart Detail,21500083,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,27,11,1,0,20151106,GSW,DEN,Regular,0021500083:1:8:17,10,1.0,203914.0,Gary Harris,15.04005,11.38653,12.860846915821678
87,102,Shot Chart Detail,21500083,48,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,0,20151106,GSW,DEN,Regular,0021500083:1:6:16,8,1.0,1626144.0,Emmanuel Mudiay,6.64799,20.12423,3.1107079913421654
88,103,Shot Chart Detail,21500083,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,7,0,1,1,20151106,GSW,DEN,Regular,0021500083:1:5:37,12,1.0,2749.0,Jameer Nelson,4.39244,6.65515,6.740032786455864
89,104,Shot Chart Detail,21500083,60,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,11,-1,1,0,20151106,GSW,DEN,Regular,0021500083:1:5:12,9,1.0,203914.0,Gary Harris,10.96186,1.44171,3.1415756895704425
90,105,Shot Chart Detail,21500083,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,31,22,1,1,20151106,GSW,DEN,Regular,0021500083:1:4:08,12,1.0,203115.0,Will Barton,29.38678,8.74982,14.120291278203153
91,106,Shot Chart Detail,21500083,93,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,28,31,1,1,20151106,GSW,DEN,Regular,0021500083:1:2:54,16,1.0,201568.0,Danilo Gallinari,22.12286,29.14777,7.161558884858798
92,107,Shot Chart Detail,21500083,105,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,30,30,1,0,20151106,GSW,DEN,Regular,0021500083:1:1:54,14,1.0,200751.0,Randy Foye,11.71007,29.91465,18.825141470621148
93,108,Shot Chart Detail,21500083,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,5,4,1,0,20151106,GSW,DEN,Regular,0021500083:1:1:16,15,1.0,2034.0,Mike Miller,4.23886,5.61323,1.870004178016723
94,109,Shot Chart Detail,21500083,132,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,29,0,1,1,20151106,GSW,DEN,Regular,0021500083:1:0:06,17,1.0,203914.0,Gary Harris,34.3536,8.77176,10.262293335526909
95,110,Shot Chart Detail,21500083,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,48,56,45,1,0,20151106,GSW,DEN,Regular,0021500083:1:0:00,17,1.0,203914.0,Gary Harris,56.72443,40.58612,5.279930868789856
96,111,Shot Chart Detail,21500083,245,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,13,1,1,20151106,GSW,DEN,Regular,0021500083:2:3:13,30,1.0,1626144.0,Emmanuel Mudiay,5.86727,24.64609,12.437826295060566
97,112,Shot Chart Detail,21500083,275,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,21,1,1,1,20151106,GSW,DEN,Regular,0021500083:2:1:06,29,1.0,201568.0,Danilo Gallinari,21.15916,9.34389,8.063175003756275
98,113,Shot Chart Detail,21500083,280,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,25,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,18,49,1,1,20151106,GSW,DEN,Regular,0021500083:2:0:25,30,1.0,203115.0,Will Barton,20.56916,44.68326,5.532850560570021
99,114,Shot Chart Detail,21500083,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,58,7,1,0,20151106,GSW,DEN,Regular,0021500083:3:10:43,23,1.0,1626144.0,Emmanuel Mudiay,67.67333,12.5119,10.93466085237673
100,115,Shot Chart Detail,21500083,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,81,47,1,0,20151106,GSW,DEN,Regular,0021500083:3:6:03,21,1.0,1626144.0,Emmanuel Mudiay,82.39717,38.08088,9.311359893941379
101,116,Shot Chart Detail,21500083,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,58,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,71,43,1,1,20151106,GSW,DEN,Regular,0021500083:3:5:58,24,1.0,1626144.0,Emmanuel Mudiay,80.5116,32.92153,14.100937135382173
102,117,Shot Chart Detail,21500083,351,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,88,4,1,0,20151106,GSW,DEN,Regular,0021500083:3:4:57,22,1.0,201568.0,Danilo Gallinari,89.35674,1.15271,3.886474170478946
103,118,Shot Chart Detail,21500083,363,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,23,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,80,24,1,1,20151106,GSW,DEN,Regular,0021500083:3:3:23,18,1.0,1626144.0,Emmanuel Mudiay,74.60083,22.67691,6.409452089227279
104,119,Shot Chart Detail,21500083,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,50,1,1,20151106,GSW,DEN,Regular,0021500083:3:3:01,21,1.0,203115.0,Will Barton,75.97191,48.99679,7.082482458523998
105,120,Shot Chart Detail,21500083,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,28,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,83,46,1,1,20151106,GSW,DEN,Regular,0021500083:3:2:28,21,1.0,200751.0,Randy Foye,85.61224,28.90145,17.27945504052718
106,121,Shot Chart Detail,21500083,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,58,44,1,1,20151106,GSW,DEN,Regular,0021500083:3:0:42,25,1.0,2749.0,Jameer Nelson,70.62516,38.24438,13.29085677721718
107,122,Shot Chart Detail,21500083,493,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,55,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,66,28,1,0,20151106,GSW,DEN,Regular,0021500083:4:3:55,13,1.0,201589.0,Darrell Arthur,66.28356,28.45907,0.0
108,123,Shot Chart Detail,21500092,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,35,36,1,0,20151107,SAC,GSW,Regular,0021500092:1:8:45,3,0.0,200765.0,Rajon Rondo,29.26305,37.96914,6.858963675220915
109,124,Shot Chart Detail,21500092,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,35,25,1,0,20151107,SAC,GSW,Regular,0021500092:1:5:56,1,0.0,200765.0,Rajon Rondo,17.5698,22.34237,18.41273543030747
110,125,Shot Chart Detail,21500092,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,16,1,1,20151107,SAC,GSW,Regular,0021500092:1:3:09,TIE,0.0,200765.0,Rajon Rondo,11.41892,23.11832,6.518645003257963
111,126,Shot Chart Detail,21500092,121,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,43,48,1,0,20151107,SAC,GSW,Regular,0021500092:1:1:48,-2,0.0,201956.0,Omri Casspi,30.44281,34.77618,18.54748989944462
112,127,Shot Chart Detail,21500092,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,24,48,1,0,20151107,SAC,GSW,Regular,0021500092:1:0:53,-6,0.0,200765.0,Rajon Rondo,13.0846,37.33837,15.761739241026033
113,128,Shot Chart Detail,21500092,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,25,15,1,0,20151107,SAC,GSW,Regular,0021500092:2:1:57,-8,0.0,201585.0,Kosta Koufos,23.82429,9.52575,6.385529440743343
114,129,Shot Chart Detail,21500092,295,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,79,1,1,1,20151107,SAC,GSW,Regular,0021500092:3:9:37,-6,0.0,200765.0,Rajon Rondo,78.90063,6.32649,4.914402044928761
115,130,Shot Chart Detail,21500092,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,51,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,21,1,1,20151107,SAC,GSW,Regular,0021500092:3:7:51,-3,0.0,201585.0,Kosta Koufos,77.44335,19.60217,9.96092405372112
116,131,Shot Chart Detail,21500092,314,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,64,40,1,0,20151107,SAC,GSW,Regular,0021500092:3:7:21,-1,0.0,200765.0,Rajon Rondo,70.22815,40.94519,5.8405204401149104
117,132,Shot Chart Detail,21500092,329,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,93,24,1,1,20151107,SAC,GSW,Regular,0021500092:3:5:47,-3,0.0,200765.0,Rajon Rondo,87.76652,25.71694,6.112715115298603
118,133,Shot Chart Detail,21500092,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,85,49,1,0,20151107,SAC,GSW,Regular,0021500092:3:5:31,-3,0.0,201158.0,Marco Belinelli,73.49577,43.74448,13.442454254060161
119,134,Shot Chart Detail,21500092,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,51,1,0,20151107,SAC,GSW,Regular,0021500092:3:5:23,-3,0.0,202341.0,James Anderson,84.68054,51.80793,6.270944852460431
120,135,Shot Chart Detail,21500092,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,68,20,1,1,20151107,SAC,GSW,Regular,0021500092:3:4:09,-9,0.0,201158.0,Marco Belinelli,70.24915,20.01379,2.087144734439853
121,136,Shot Chart Detail,21500092,370,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,86,26,1,1,20151107,SAC,GSW,Regular,0021500092:3:3:27,-12,0.0,203463.0,Ben McLemore,86.83815,29.08954,2.448665578800013
122,137,Shot Chart Detail,21500092,395,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,62,35,1,0,20151107,SAC,GSW,Regular,0021500092:3:0:20,-4,0.0,200765.0,Rajon Rondo,70.18026,25.58829,12.519460120053104
123,138,Shot Chart Detail,21500092,467,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,50,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,82,23,1,0,20151107,SAC,GSW,Regular,0021500092:4:5:50,1,0.0,1626161.0,Willie Cauley-Stein,80.72396,26.70766,3.8553838492295407
124,139,Shot Chart Detail,21500092,474,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,89,24,1,1,20151107,SAC,GSW,Regular,0021500092:4:5:43,-2,0.0,201956.0,Omri Casspi,89.2752,27.99455,3.713167002721531
125,140,Shot Chart Detail,21500092,529,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,86,2,1,1,20151107,SAC,GSW,Regular,0021500092:4:0:42,-9,0.0,201585.0,Kosta Koufos,85.79044,8.56312,6.387942372290157
126,141,Shot Chart Detail,21500104,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,46,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,25,26,1,1,20151109,GSW,DET,Regular,0021500104:1:10:46,TIE,1.0,202694.0,Marcus Morris,17.84191,26.94967,7.253174801457637
127,142,Shot Chart Detail,21500104,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,18,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,27,1,0,20151109,GSW,DET,Regular,0021500104:1:4:18,4,1.0,101141.0,Ersan Ilyasova,5.62785,29.71945,1.9835756360673498
128,143,Shot Chart Detail,21500104,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,3,2,1,0,20151109,GSW,DET,Regular,0021500104:1:3:44,6,1.0,101141.0,Ersan Ilyasova,2.09717,6.06119,3.4324776900804466
129,144,Shot Chart Detail,21500104,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,8,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,12,26,1,0,20151109,GSW,DET,Regular,0021500104:1:2:08,5,1.0,203083.0,Andre Drummond,9.30669,26.60415,3.614164913572705
130,145,Shot Chart Detail,21500104,93,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,19,45,1,0,20151109,GSW,DET,Regular,0021500104:1:1:34,5,1.0,2581.0,Steve Blake,6.29198,38.01685,14.79752605228658
131,146,Shot Chart Detail,21500104,159,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,17,47,1,1,20151109,GSW,DET,Regular,0021500104:2:7:25,5,1.0,202694.0,Marcus Morris,18.82051,47.02283,1.672254379841777
132,147,Shot Chart Detail,21500104,167,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,25,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,22,34,1,0,20151109,GSW,DET,Regular,0021500104:2:6:25,6,1.0,203484.0,Kentavious Caldwell-Pope,21.05823,27.61983,6.562403569249612
133,148,Shot Chart Detail,21500104,189,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,1,20151109,GSW,DET,Regular,0021500104:2:4:44,6,1.0,1626169.0,Stanley Johnson,2.6398,23.31714,1.567638699094915
134,149,Shot Chart Detail,21500104,192,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,13,7,1,0,20151109,GSW,DET,Regular,0021500104:2:4:08,6,1.0,1626169.0,Stanley Johnson,13.40499,7.8775,0.11928183181021396
135,150,Shot Chart Detail,21500104,239,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,23,1,1,20151109,GSW,DET,Regular,0021500104:2:0:07,9,1.0,101141.0,Ersan Ilyasova,10.36796,21.61611,2.1165676556160467
136,151,Shot Chart Detail,21500104,258,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,13,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,88,23,1,0,20151109,GSW,DET,Regular,0021500104:3:10:13,11,1.0,203484.0,Kentavious Caldwell-Pope,87.1741,23.36426,1.6830690767167058
137,152,Shot Chart Detail,21500104,260,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,87,2,1,0,20151109,GSW,DET,Regular,0021500104:3:10:09,11,1.0,202704.0,Reggie Jackson,92.93605,1.34071,5.154800166543793
138,153,Shot Chart Detail,21500104,273,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,40,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,55,37,1,1,20151109,GSW,DET,Regular,0021500104:3:8:40,12,1.0,203484.0,Kentavious Caldwell-Pope,53.33854,40.91788,4.334774035921588
139,154,Shot Chart Detail,21500104,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,65,42,1,0,20151109,GSW,DET,Regular,0021500104:3:4:37,12,1.0,203484.0,Kentavious Caldwell-Pope,55.39464,44.46757,9.803091493161729
140,155,Shot Chart Detail,21500104,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,91,29,1,0,20151109,GSW,DET,Regular,0021500104:3:1:52,6,1.0,202694.0,Marcus Morris,91.70788,29.81469,0.0789463982712321
141,156,Shot Chart Detail,21500104,356,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,86,29,1,0,20151109,GSW,DET,Regular,0021500104:3:1:04,6,1.0,1626169.0,Stanley Johnson,85.97883,28.80401,0.7302774423463931
142,157,Shot Chart Detail,21500104,373,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,91,27,1,1,20151109,GSW,DET,Regular,0021500104:3:0:15,6,1.0,203083.0,Andre Drummond,87.16482,26.70712,4.231291823367885
143,158,Shot Chart Detail,21500104,444,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,19,1,1,20151109,GSW,DET,Regular,0021500104:4:4:01,17,1.0,203083.0,Andre Drummond,66.48571,21.33533,4.732135199357682
144,159,Shot Chart Detail,21500120,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,22,1,1,20151111,MEM,GSW,Regular,0021500120:1:10:37,-4,0.0,201188.0,Marc Gasol,5.57951,24.52865,3.632611269321286
145,160,Shot Chart Detail,21500120,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,24,41,1,0,20151111,MEM,GSW,Regular,0021500120:1:9:31,-2,0.0,201144.0,Mike Conley,24.33905,41.0907,0.26383959407185137
146,161,Shot Chart Detail,21500120,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,13,48,1,1,20151111,MEM,GSW,Regular,0021500120:1:8:34,-2,0.0,201144.0,Mike Conley,6.72808,49.07075,7.140225052769695
147,162,Shot Chart Detail,21500120,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,27,42,1,0,20151111,MEM,GSW,Regular,0021500120:1:3:42,-7,0.0,201144.0,Mike Conley,30.60849,47.03628,5.875149113426822
