1717,18,15,2,0.0,0.447841726618705
1717,3,10,1,0.0,0.447841726618705
1717,3,11,9,0.4444444444444444,0.447841726618705
1717,3,12,2,1.0,0.447841726618705
1717,13,10,4,0.25,0.447841726618705
1717,7,3,10,0.6,0.447841726618705
1717,13,11,1,1.0,0.447841726618705
1717,13,12,8,0.625,0.447841726618705
1717,7,4,9,0.4444444444444444,0.447841726618705
1717,7,5,14,0.35714285714285715,0.447841726618705
1717,18,3,5,0.6,0.447841726618705
1717,13,13,4,0.0,0.447841726618705
1717,18,4,2,0.0,0.447841726618705
1717,7,6,5,0.4,0.447841726618705
1717,13,15,17,0.47058823529411764,0.447841726618705
1717,18,5,4,0.5,0.447841726618705
1717,7,7,1,1.0,0.447841726618705
1717,18,6,5,0.4,0.447841726618705
1717,7,8,6,0.5,0.447841726618705
1717,13,16,2,0.0,0.447841726618705
1717,18,7,6,0.3333333333333333,0.447841726618705
1717,7,9,2,0.5,0.447841726618705
1717,13,18,1,0.0,0.447841726618705
1717,18,9,1,0.0,0.447841726618705
1717,20,2,1,1.0,0.447841726618705
1717,20,3,20,0.45,0.447841726618705
1717,20,4,13,0.3076923076923077,0.447841726618705
1717,20,5,6,0.3333333333333333,0.447841726618705
1717,8,2,1,0.0,0.447841726618705
1717,20,6,8,0.5,0.447841726618705
1717,8,3,5,0.4,0.447841726618705
1717,20,7,5,0.4,0.447841726618705
1717,19,2,2,0.5,0.447841726618705
1717,20,8,3,0.3333333333333333,0.447841726618705
1717,8,4,5,0.6,0.447841726618705
1717,8,5,5,0.6,0.447841726618705
1717,19,3,16,0.5,0.447841726618705
1717,20,9,8,0.625,0.447841726618705
1717,8,6,4,0.25,0.447841726618705
1717,19,4,3,0.3333333333333333,0.447841726618705
1717,8,7,1,1.0,0.447841726618705
1717,19,5,11,0.6363636363636364,0.447841726618705
1717,8,8,1,0.0,0.447841726618705
1717,19,6,7,0.2857142857142857,0.447841726618705
1717,8,9,1,0.0,0.447841726618705
1717,19,7,2,0.5,0.447841726618705
1717,19,8,1,0.0,0.447841726618705
1717,19,9,7,0.42857142857142855,0.447841726618705
1717,20,10,3,0.3333333333333333,0.447841726618705
1717,7,10,3,0.3333333333333333,0.447841726618705
1717,20,12,2,0.5,0.447841726618705
1717,20,13,4,0.5,0.447841726618705
1717,7,11,4,0.5,0.447841726618705
1717,7,12,2,0.5,0.447841726618705
1717,17,10,5,0.6,0.447841726618705
1717,7,13,3,0.6666666666666666,0.447841726618705
1717,21,2,1,0.0,0.447841726618705
1717,17,11,8,0.25,0.447841726618705
1717,7,14,17,0.5294117647058824,0.447841726618705
1717,7,15,3,0.3333333333333333,0.447841726618705
1717,17,12,1,0.0,0.447841726618705
1717,21,3,18,0.6111111111111112,0.447841726618705
1717,17,13,1,1.0,0.447841726618705
1717,21,4,12,0.5833333333333334,0.447841726618705
1717,21,5,7,0.5714285714285714,0.447841726618705
1717,17,14,14,0.2857142857142857,0.447841726618705
1717,21,6,3,0.6666666666666666,0.447841726618705
1717,17,15,3,0.3333333333333333,0.447841726618705
1717,21,7,4,0.75,0.447841726618705
1717,9,4,4,0.0,0.447841726618705
1717,21,9,2,0.5,0.447841726618705
1717,9,5,2,0.0,0.447841726618705
1717,9,6,2,0.5,0.447841726618705
1717,9,7,1,1.0,0.447841726618705
1717,9,8,3,0.3333333333333333,0.447841726618705
1717,2,10,1,0.0,0.447841726618705
1717,2,11,1,1.0,0.447841726618705
1717,9,9,5,0.8,0.447841726618705
1717,2,12,1,0.0,0.447841726618705
1717,12,10,4,0.25,0.447841726618705
1717,12,11,5,0.8,0.447841726618705
1717,12,12,7,0.5714285714285714,0.447841726618705
1717,12,13,3,0.6666666666666666,0.447841726618705
1717,12,14,3,0.6666666666666666,0.447841726618705
1717,12,15,16,0.4375,0.447841726618705
1717,12,16,3,0.0,0.447841726618705
1717,22,3,5,0.6,0.447841726618705
1626166,24,1,1,0.0,0.41007194244604317
1626166,24,2,4,0.75,0.41007194244604317
1626166,24,3,5,0.6,0.41007194244604317
1626166,24,4,2,0.0,0.41007194244604317
1626166,24,6,1,0.0,0.41007194244604317
1626166,24,9,1,0.0,0.41007194244604317
1626166,12,2,1,1.0,0.41007194244604317
1626166,12,3,13,0.5384615384615384,0.41007194244604317
1626166,12,4,5,0.4,0.41007194244604317
1626166,12,5,4,0.25,0.41007194244604317
1626166,12,7,1,0.0,0.41007194244604317
1626166,12,9,1,1.0,0.41007194244604317
1626166,20,12,2,0.0,0.41007194244604317
1626166,20,13,3,0.3333333333333333,0.41007194244604317
1626166,17,11,1,1.0,0.41007194244604317
1626166,17,13,1,1.0,0.41007194244604317
1626166,13,3,12,0.4166666666666667,0.41007194244604317
1626166,17,14,1,0.0,0.41007194244604317
1626166,13,4,3,0.0,0.41007194244604317
1626166,20,19,1,0.0,0.41007194244604317
1626166,13,5,3,0.6666666666666666,0.41007194244604317
1626166,13,6,1,1.0,0.41007194244604317
1626166,3,3,1,0.0,0.41007194244604317
1626166,13,8,2,0.5,0.41007194244604317
1626166,13,9,1,1.0,0.41007194244604317
1626166,5,12,1,0.0,0.41007194244604317
1626166,5,13,1,1.0,0.41007194244604317
1626166,12,10,1,0.0,0.41007194244604317
1626166,12,14,1,0.0,0.41007194244604317
1626166,12,16,2,0.5,0.41007194244604317
1626166,14,3,2,0.0,0.41007194244604317
1626166,14,4,2,0.5,0.41007194244604317
1626166,14,5,2,0.0,0.41007194244604317
1626166,4,3,1,0.0,0.41007194244604317
1626166,4,4,1,0.0,0.41007194244604317
1626166,4,6,1,1.0,0.41007194244604317
1626166,9,10,2,0.5,0.41007194244604317
1626166,9,11,1,1.0,0.41007194244604317
1626166,15,4,4,0.75,0.41007194244604317
1626166,15,5,3,0.3333333333333333,0.41007194244604317
1626166,5,3,1,0.0,0.41007194244604317
1626166,15,6,1,0.0,0.41007194244604317
1626166,9,14,1,1.0,0.41007194244604317
1626166,9,15,4,0.0,0.41007194244604317
1626166,15,7,2,0.5,0.41007194244604317
1626166,15,9,1,1.0,0.41007194244604317
1626166,16,10,1,1.0,0.41007194244604317
1626166,5,7,3,0.3333333333333333,0.41007194244604317
1626166,16,11,2,0.5,0.41007194244604317
1626166,5,9,1,0.0,0.41007194244604317
1626166,16,14,2,0.0,0.41007194244604317
1626166,4,12,3,0.6666666666666666,0.41007194244604317
1626166,4,13,1,0.0,0.41007194244604317
1626166,11,10,1,1.0,0.41007194244604317
1626166,11,11,1,1.0,0.41007194244604317
1626166,11,13,1,0.0,0.41007194244604317
1626166,11,15,1,0.0,0.41007194244604317
1626166,16,3,3,0.3333333333333333,0.41007194244604317
1626166,6,2,1,1.0,0.41007194244604317
1626166,6,4,2,0.5,0.41007194244604317
1626166,16,8,1,1.0,0.41007194244604317
1626166,6,7,2,0.0,0.41007194244604317
1626166,6,8,1,1.0,0.41007194244604317
1626166,17,3,2,0.5,0.41007194244604317
1626166,17,5,1,1.0,0.41007194244604317
1626166,7,3,1,1.0,0.41007194244604317
1626166,7,4,1,0.0,0.41007194244604317
1626166,17,9,1,0.0,0.41007194244604317
1626166,7,8,2,0.0,0.41007194244604317
1626166,8,10,1,1.0,0.41007194244604317
1626166,8,11,1,0.0,0.41007194244604317
1626166,8,15,2,0.0,0.41007194244604317
1626166,15,11,1,0.0,0.41007194244604317
1626166,15,15,2,0.5,0.41007194244604317
1626166,3,11,1,1.0,0.41007194244604317
1626166,3,12,1,0.0,0.41007194244604317
1626166,18,2,1,0.0,0.41007194244604317
1626166,10,10,1,0.0,0.41007194244604317
1626166,18,4,1,0.0,0.41007194244604317
1626166,18,6,1,1.0,0.41007194244604317
1626166,8,3,1,0.0,0.41007194244604317
1626166,8,4,2,1.0,0.41007194244604317
1626166,8,5,2,1.0,0.41007194244604317
1626166,10,14,2,0.0,0.41007194244604317
1626166,18,8,1,1.0,0.41007194244604317
1626166,8,6,2,1.0,0.41007194244604317
1626166,8,7,4,0.25,0.41007194244604317
1626166,8,8,1,0.0,0.41007194244604317
1626166,20,4,1,1.0,0.41007194244604317
1626166,19,2,1,0.0,0.41007194244604317
1626166,19,3,1,0.0,0.41007194244604317
1626166,19,6,1,0.0,0.41007194244604317
1626166,9,4,2,0.0,0.41007194244604317
1626166,19,7,1,1.0,0.41007194244604317
1626166,9,5,1,0.0,0.41007194244604317
1626166,22,10,3,0.3333333333333333,0.41007194244604317
1626166,22,11,3,0.3333333333333333,0.41007194244604317
1626166,9,6,2,0.5,0.41007194244604317
1626166,9,7,2,1.0,0.41007194244604317
1626166,9,8,1,1.0,0.41007194244604317
1626166,19,13,2,0.5,0.41007194244604317
1626166,7,10,2,0.5,0.41007194244604317
1626166,7,13,1,1.0,0.41007194244604317
1626166,7,14,5,0.8,0.41007194244604317
1626166,7,15,2,0.0,0.41007194244604317
1626166,14,10,1,1.0,0.41007194244604317
1626166,14,11,1,0.0,0.41007194244604317
1626166,21,7,1,1.0,0.41007194244604317
1626166,14,12,2,1.0,0.41007194244604317
1626166,14,15,4,0.0,0.41007194244604317
1626166,2,10,5,0.6,0.41007194244604317
1626166,19,26,1,0.0,0.41007194244604317
1626166,22,6,1,0.0,0.41007194244604317
1626166,14,21,1,0.0,0.41007194244604317
1626166,10,4,2,0.0,0.41007194244604317
1626166,10,5,1,0.0,0.41007194244604317
1626166,0,2,2,0.0,0.41007194244604317
1626166,10,7,1,0.0,0.41007194244604317
1626166,10,8,2,0.0,0.41007194244604317
1626166,21,11,1,1.0,0.41007194244604317
1626166,21,12,3,0.3333333333333333,0.41007194244604317
1626166,21,13,4,0.0,0.41007194244604317
1626166,18,10,1,0.0,0.41007194244604317
1626166,18,14,1,1.0,0.41007194244604317
1626166,18,15,2,0.0,0.41007194244604317
1626166,6,10,1,0.0,0.41007194244604317
1626166,23,8,1,1.0,0.41007194244604317
1626166,23,9,1,1.0,0.41007194244604317
1626166,6,13,1,0.0,0.41007194244604317
1626166,6,14,2,1.0,0.41007194244604317
1626166,11,2,1,0.0,0.41007194244604317
1626166,6,15,2,0.0,0.41007194244604317
1626166,11,3,6,0.8333333333333334,0.41007194244604317
1626166,11,4,2,0.5,0.41007194244604317
1626166,1,2,1,0.0,0.41007194244604317
1626166,11,5,2,0.5,0.41007194244604317
1626166,11,6,3,0.6666666666666666,0.41007194244604317
1626166,1,3,7,0.14285714285714285,0.41007194244604317
1626166,1,4,5,0.6,0.41007194244604317
1626166,1,5,1,1.0,0.41007194244604317
1626166,1,6,2,0.0,0.41007194244604317
1626166,13,15,2,0.0,0.41007194244604317
1626166,13,16,1,0.0,0.41007194244604317
203085,10,3,2,0.5,0.4396887159533074
203085,10,4,1,0.0,0.4396887159533074
203085,10,7,2,0.5,0.4396887159533074
203085,20,10,1,1.0,0.4396887159533074
203085,20,11,1,0.0,0.4396887159533074
203085,20,12,2,0.0,0.4396887159533074
203085,20,13,6,0.5,0.4396887159533074
203085,20,14,3,0.0,0.4396887159533074
203085,17,10,3,0.3333333333333333,0.4396887159533074
203085,17,14,4,0.25,0.4396887159533074
203085,17,15,2,0.0,0.4396887159533074
203085,2,8,1,1.0,0.4396887159533074
203085,17,16,1,0.0,0.4396887159533074
203085,2,9,4,0.0,0.4396887159533074
203085,6,10,1,1.0,0.4396887159533074
203085,6,11,2,0.5,0.4396887159533074
203085,23,8,1,0.0,0.4396887159533074
203085,12,10,1,1.0,0.4396887159533074
203085,23,9,2,0.0,0.4396887159533074
203085,12,11,2,0.5,0.4396887159533074
203085,11,2,1,0.0,0.4396887159533074
203085,6,14,4,0.5,0.4396887159533074
203085,11,3,18,0.3333333333333333,0.4396887159533074
203085,6,15,3,0.0,0.4396887159533074
203085,11,4,11,0.6363636363636364,0.4396887159533074
203085,6,16,1,0.0,0.4396887159533074
203085,12,14,1,0.0,0.4396887159533074
203085,11,5,1,1.0,0.4396887159533074
203085,6,17,1,0.0,0.4396887159533074
203085,11,6,1,1.0,0.4396887159533074
203085,12,16,1,0.0,0.4396887159533074
203085,11,8,1,0.0,0.4396887159533074
203085,3,4,1,0.0,0.4396887159533074
203085,3,5,1,0.0,0.4396887159533074
203085,3,6,1,1.0,0.4396887159533074
203085,3,9,1,1.0,0.4396887159533074
203085,24,2,4,0.0,0.4396887159533074
203085,24,3,3,0.3333333333333333,0.4396887159533074
203085,24,4,4,0.25,0.4396887159533074
203085,24,6,2,0.0,0.4396887159533074
203085,24,7,2,0.0,0.4396887159533074
203085,24,8,3,0.6666666666666666,0.4396887159533074
203085,24,9,1,0.0,0.4396887159533074
203085,12,2,2,1.0,0.4396887159533074
203085,12,3,31,0.6129032258064516,0.4396887159533074
203085,12,4,11,0.5454545454545454,0.4396887159533074
203085,12,5,5,0.2,0.4396887159533074
203085,12,6,2,1.0,0.4396887159533074
203085,12,8,1,0.0,0.4396887159533074
203085,12,9,1,0.0,0.4396887159533074
203085,4,7,2,0.0,0.4396887159533074
203085,4,8,1,1.0,0.4396887159533074
203085,4,9,1,0.0,0.4396887159533074
203085,25,2,1,0.0,0.4396887159533074
203085,25,5,1,0.0,0.4396887159533074
203085,16,14,2,0.0,0.4396887159533074
203085,16,15,1,1.0,0.4396887159533074
203085,13,2,3,1.0,0.4396887159533074
203085,13,3,53,0.6792452830188679,0.4396887159533074
203085,13,4,22,0.6363636363636364,0.4396887159533074
203085,13,5,5,0.8,0.4396887159533074
203085,13,6,4,0.5,0.4396887159533074
203085,5,10,3,0.6666666666666666,0.4396887159533074
203085,13,7,2,0.5,0.4396887159533074
203085,5,11,1,0.0,0.4396887159533074
203085,13,8,3,0.3333333333333333,0.4396887159533074
203085,13,9,1,0.0,0.4396887159533074
203085,5,12,1,1.0,0.4396887159533074
203085,5,13,3,0.6666666666666666,0.4396887159533074
203085,11,11,1,0.0,0.4396887159533074
203085,5,14,2,1.0,0.4396887159533074
203085,11,12,3,0.3333333333333333,0.4396887159533074
203085,11,13,1,0.0,0.4396887159533074
203085,11,15,1,1.0,0.4396887159533074
203085,11,16,1,1.0,0.4396887159533074
203085,5,5,1,0.0,0.4396887159533074
203085,5,9,3,0.6666666666666666,0.4396887159533074
203085,14,3,17,0.47058823529411764,0.4396887159533074
203085,14,4,9,0.3333333333333333,0.4396887159533074
203085,14,5,3,0.0,0.4396887159533074
203085,14,6,2,0.5,0.4396887159533074
203085,16,28,1,0.0,0.4396887159533074
203085,14,7,1,0.0,0.4396887159533074
203085,14,8,2,0.5,0.4396887159533074
203085,6,2,1,1.0,0.4396887159533074
203085,23,12,1,0.0,0.4396887159533074
203085,9,11,1,0.0,0.4396887159533074
203085,15,3,5,0.2,0.4396887159533074
203085,15,10,1,1.0,0.4396887159533074
203085,9,12,5,0.2,0.4396887159533074
203085,15,5,2,0.5,0.4396887159533074
203085,15,6,1,0.0,0.4396887159533074
203085,9,14,2,0.5,0.4396887159533074
203085,15,7,2,0.5,0.4396887159533074
203085,9,15,1,0.0,0.4396887159533074
203085,9,16,1,0.0,0.4396887159533074
203085,15,14,1,0.0,0.4396887159533074
203085,15,8,1,0.0,0.4396887159533074
203085,15,9,1,0.0,0.4396887159533074
203085,15,15,2,0.0,0.4396887159533074
203085,15,16,1,1.0,0.4396887159533074
203085,15,19,1,0.0,0.4396887159533074
203085,4,10,1,0.0,0.4396887159533074
203085,4,12,4,0.25,0.4396887159533074
203085,7,8,2,0.0,0.4396887159533074
203085,4,13,1,0.0,0.4396887159533074
203085,10,12,1,1.0,0.4396887159533074
203085,4,14,2,1.0,0.4396887159533074
203085,10,14,1,0.0,0.4396887159533074
203085,10,15,2,1.0,0.4396887159533074
203085,10,16,1,1.0,0.4396887159533074
203085,16,3,3,0.6666666666666666,0.4396887159533074
203085,16,4,2,0.5,0.4396887159533074
203085,16,5,2,0.0,0.4396887159533074
203085,8,6,3,0.6666666666666666,0.4396887159533074
203085,8,7,1,0.0,0.4396887159533074
203085,8,9,1,1.0,0.4396887159533074
203085,22,10,1,0.0,0.4396887159533074
203085,22,11,4,0.25,0.4396887159533074
203085,22,12,1,0.0,0.4396887159533074
203085,22,13,1,0.0,0.4396887159533074
203085,19,10,1,0.0,0.4396887159533074
203085,19,11,2,0.5,0.4396887159533074
203085,19,14,5,0.6,0.4396887159533074
203085,17,3,1,0.0,0.4396887159533074
203085,19,15,1,0.0,0.4396887159533074
203085,17,5,1,1.0,0.4396887159533074
203085,17,6,2,0.5,0.4396887159533074
203085,17,7,1,0.0,0.4396887159533074
203085,17,8,3,0.3333333333333333,0.4396887159533074
203085,17,9,2,1.0,0.4396887159533074
203085,8,11,3,0.0,0.4396887159533074
203085,14,11,1,0.0,0.4396887159533074
203085,8,13,1,1.0,0.4396887159533074
203085,9,3,1,0.0,0.4396887159533074
203085,9,4,1,0.0,0.4396887159533074
203085,8,14,2,0.0,0.4396887159533074
203085,8,15,2,0.5,0.4396887159533074
203085,9,5,1,1.0,0.4396887159533074
203085,9,6,1,1.0,0.4396887159533074
203085,14,15,2,0.0,0.4396887159533074
203085,9,7,1,0.0,0.4396887159533074
203085,14,16,2,0.0,0.4396887159533074
203085,14,17,1,1.0,0.4396887159533074
203085,3,10,2,0.0,0.4396887159533074
203085,3,11,3,0.3333333333333333,0.4396887159533074
203085,3,12,2,0.0,0.4396887159533074
203085,3,13,2,0.0,0.4396887159533074
203085,3,14,1,1.0,0.4396887159533074
203085,18,3,1,1.0,0.4396887159533074
203085,18,5,1,0.0,0.4396887159533074
203085,18,6,2,0.5,0.4396887159533074
203085,18,7,2,0.0,0.4396887159533074
203085,18,8,1,0.0,0.4396887159533074
203085,18,9,1,1.0,0.4396887159533074
203085,20,3,1,0.0,0.4396887159533074
203085,20,4,1,1.0,0.4396887159533074
203085,20,7,2,0.5,0.4396887159533074
203085,21,11,1,1.0,0.4396887159533074
203085,21,12,3,1.0,0.4396887159533074
203085,19,5,1,0.0,0.4396887159533074
203085,21,13,2,0.0,0.4396887159533074
203085,18,10,1,0.0,0.4396887159533074
203085,19,9,2,0.5,0.4396887159533074
203085,18,14,10,0.4,0.4396887159533074
203085,18,15,1,0.0,0.4396887159533074
203085,0,2,1,1.0,0.4396887159533074
203085,0,3,4,0.5,0.4396887159533074
203085,7,10,2,0.0,0.4396887159533074
203085,7,11,1,0.0,0.4396887159533074
203085,0,8,1,1.0,0.4396887159533074
203085,7,13,1,0.0,0.4396887159533074
203085,7,14,4,0.5,0.4396887159533074
203085,7,15,5,0.0,0.4396887159533074
203085,13,15,1,0.0,0.4396887159533074
203085,7,19,1,0.0,0.4396887159533074
203085,21,8,2,1.0,0.4396887159533074
203085,2,10,2,0.0,0.4396887159533074
203085,2,11,1,0.0,0.4396887159533074
203085,1,1,1,1.0,0.4396887159533074
203085,1,2,3,0.3333333333333333,0.4396887159533074
203085,1,3,11,0.6363636363636364,0.4396887159533074
203085,1,4,4,0.75,0.4396887159533074
203085,1,5,2,0.0,0.4396887159533074
203085,1,6,1,0.0,0.4396887159533074
203085,22,4,1,0.0,0.4396887159533074
203944,9,10,3,0.3333333333333333,0.4287425149700599
203944,9,11,4,0.25,0.4287425149700599
203944,15,3,1,0.0,0.4287425149700599
203944,3,1,1,0.0,0.4287425149700599
203944,15,4,5,0.6,0.4287425149700599
203944,15,5,6,0.3333333333333333,0.4287425149700599
203944,9,13,1,0.0,0.4287425149700599
203944,3,2,2,0.0,0.4287425149700599
203944,9,14,1,1.0,0.4287425149700599
203944,15,6,1,0.0,0.4287425149700599
203944,3,3,1,0.0,0.4287425149700599
203944,15,7,2,0.0,0.4287425149700599
203944,15,8,2,0.5,0.4287425149700599
203944,15,9,1,1.0,0.4287425149700599
203944,3,7,1,1.0,0.4287425149700599
203944,15,10,3,0.0,0.4287425149700599
203944,15,11,4,0.25,0.4287425149700599
203944,15,12,4,0.5,0.4287425149700599
203944,4,14,1,1.0,0.4287425149700599
203944,15,13,2,0.0,0.4287425149700599
203944,15,15,1,0.0,0.4287425149700599
203944,16,3,1,0.0,0.4287425149700599
203944,10,11,1,0.0,0.4287425149700599
203944,16,4,5,0.2,0.4287425149700599
203944,10,12,7,0.0,0.4287425149700599
203944,16,5,5,0.4,0.4287425149700599
203944,10,13,2,0.5,0.4287425149700599
203944,16,8,1,0.0,0.4287425149700599
203944,10,15,2,0.5,0.4287425149700599
203944,4,6,1,0.0,0.4287425149700599
203944,16,9,1,1.0,0.4287425149700599
